"date","site","avg_cl","avg_na","avg_so4","avg_dust","avg_no3","avg_msa","avg_nh4","avg_ncl","avg_nssSO4","total_aerosol","month"
1994-01-10,"SHE1989-1995F",101.586,63.524,16.392,NA,0.094,0.0024,0.0334,189.973894305045,0.4093616,190.383255905045,"JAN"
1994-01-17,"SHE1989-1995F",72.143,53.309,10.388,NA,0.104,0.0015,0.0303,159.425072909572,0,159.425072909572,"JAN"
1994-01-23,"SHE1989-1995F",48.755,37.636,7.045,NA,0.082,0.0042,-0.0025,112.553640924134,0,112.553640924134,"JAN"
1994-01-29,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1994-02-01,"SHE1989-1995F",12.726,7.147,2.268,NA,0.06,0.0013,0.0071,21.3737079308317,0.4698148,21.8435227308317,"FEB"
1994-02-02,"SHE1989-1995F",54.761,27.935,7.778,NA,0.081,0.0033,0.0434,83.5419799982908,0.749554,84.2915339982908,"FEB"
1994-02-03,"SHE1989-1995F",70.532,39.819,10.803,NA,0.258,0.0037,0.133,119.082087043205,0.7845396,119.866626643205,"FEB"
1994-02-04,"SHE1989-1995F",38.845,22.068,5.575,NA,0.045,0.0013,0.0547,65.9962203186784,0.0226911999999997,66.0189115186784,"FEB"
1994-02-05,"SHE1989-1995F",46.732,25.706,6.997,NA,0.101,4e-04,0.0216,76.8759669889409,0.5293704,77.4053373889409,"FEB"
1994-02-06,"SHE1989-1995F",60.383,34.131,9.491,NA,0.06,0.0034,0.0178,102.071642001849,0.9036404,102.975282401849,"FEB"
1994-02-07,"SHE1989-1995F",68.232,37.658,11.221,NA,0.158,0.003,0.1401,112.619433784701,1.7462472,114.365680984701,"FEB"
1994-02-08,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-09,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-10,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-11,"SHE1989-1995F",69.438,38.118,9.995,NA,0.121,0.0086,0.037,113.995102687483,0.404511199999998,114.399613887483,"FEB"
1994-02-12,"SHE1989-1995F",106.643,55.623,15.644,NA,0.287,0.0047,0.1378,166.345285607479,1.6492532,167.994538807479,"FEB"
1994-02-13,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-14,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-15,"SHE1989-1995F",45.13,25.308,6.301,NA,0.161,0.0056,0.0232,75.6857143295774,0,75.6857143295774,"FEB"
1994-02-16,"SHE1989-1995F",44.107,23.926,6.487,NA,0.091,0.0051,0.0718,71.552726452089,0.467218400000001,72.019944852089,"FEB"
1994-02-17,"SHE1989-1995F",53.486,27.621,7.423,NA,0.041,0.0028,0.02,82.6029364429136,0.473556400000001,83.0764928429136,"FEB"
1994-02-18,"SHE1989-1995F",58.719,30.906,8.06,NA,0.039,0.0146,-0.0521,92.4270067595194,0.284050400000001,92.7110571595194,"FEB"
1994-02-19,"SHE1989-1995F",44.219,23.058,6.106,NA,0.015,NA,0.0547,68.9568990442309,0.3046072,69.2615062442309,"FEB"
1994-02-20,"SHE1989-1995F",5.098,24.681,7.856,NA,0.087,0.0036,0.0582,73.8106178033941,1.6462604,75.4568782033941,"FEB"
1994-02-21,"SHE1989-1995F",30.059,16.167,4.763,NA,0.096,0.0019,0.0543,48.348780763643,0.6953828,49.044163563643,"FEB"
1994-02-22,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-23,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-24,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-25,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-26,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-27,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1994-02-28,"SHE1989-1995F",7.705,3.776,2.305,NA,0.095,0.0023,0.2176,11.2924473410971,1.3549584,12.647405741097,"FEB"
1994-03-01,"SHE1989-1995F",5.043,2.566,1.735,NA,0.127,0.0031,0.1393,7.67384000986627,1.0893944,8.76323440986627,"MAR"
1994-03-02,"SHE1989-1995F",6.23,3.792,1.83,NA,0.081,0.0034,0.1085,11.3402966942373,0.8759328,12.2162294942373,"MAR"
1994-03-03,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1994-03-04,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1994-03-05,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1994-03-06,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1994-03-07,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1994-03-08,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1994-03-09,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1994-03-10,"SHE1989-1995F",81.915,45.284,13.677,NA,0.291,0.0118,0.0721,135.425631725169,2.2835456,137.709177325169,"MAR"
1994-03-11,"SHE1989-1995F",92.032,55.933,15.607,NA,0.27,0.0054,0.5169,167.272366824571,1.5342572,168.806624024571,"MAR"
1994-03-12,"SHE1989-1995F",49.643,24.413,8.123,NA,0.142,0.0062,0.1623,73.0091411382951,1.9806892,74.9898303382951,"MAR"
1994-03-13,"SHE1989-1995F",54.291,26.629,8.374,NA,0.187,NA,0.1039,79.6362765482186,1.6741436,81.3104201482186,"MAR"
1994-03-14,"SHE1989-1995F",79.902,43.73,11.942,NA,0.171,NA,0.107,130.778263301423,0.939532000000002,131.717795301423,"MAR"
1994-03-16,"SHE1989-1995F",53.181,27.45,8.21,NA,0.157,NA,0.0966,82.0915464812272,1.30358,83.3951264812272,"MAR"
1994-03-20,"SHE1989-1995F",23.825,13.795,3.775,NA,0.104,NA,0.0595,41.2551141606022,0.304178,41.5592921606022,"MAR"
1994-03-27,"SHE1989-1995F",35.524,24.124,5.747,NA,0.092,NA,0.0777,72.1448621971995,0,72.1448621971995,"MAR"
1994-04-03,"SHE1989-1995F",43.989,28.665,6.693,NA,0.14,NA,0.0721,85.7251067353143,0,85.7251067353143,"APR"
1994-04-10,"SHE1989-1995F",NA,30.454,NA,NA,NA,NA,0.0855,91.0752625333076,NA,91.0752625333076,"APR"
1994-04-17,"SHE1989-1995F",68.288,40.512,11.345,NA,0.467,NA,0.2716,121.154562151092,1.1521808,122.306742951092,"APR"
1994-04-24,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"APR"
1994-05-01,"SHE1989-1995F",4.654,3.031,2.058,NA,0.307,NA,0.2677,9.06446183550455,1.2954004,10.3598622355045,"MAY"
1994-05-08,"SHE1989-1995F",193.306,123.443,22.047,NA,0.547,NA,0.302,369.166731230679,0,369.166731230679,"MAY"
1994-05-15,"SHE1989-1995F",21.303,12.004,3.805,NA,0.293,NA,0.1785,35.8989771934664,0.7847936,36.6837707934664,"MAY"
1994-05-22,"SHE1989-1995F",25.479,18.728,5.354,NA,0.677,NA,0.1652,56.007667850653,0.6420352,56.649703050653,"MAY"
1994-05-29,"SHE1989-1995F",13.753,9.027,3.139,NA,0.289,NA,0.1538,26.9960069248101,0.8678068,27.8638137248101,"MAY"
1994-06-05,"SHE1989-1995F",27.669,16.135,4.194,NA,0.324,NA,0.1514,48.2530820573625,0.134434,48.3875160573625,"JUN"
1994-06-12,"SHE1989-1995F",7.154,4.194,2.235,NA,0.382,NA,0.1907,12.5425116918859,1.1797896,13.7223012918859,"JUN"
1994-06-19,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JUN"
1994-06-26,"SHE1989-1995F",24.862,14.167,3.218,NA,0.185,NA,0.2408,42.3676116211128,0,42.3676116211128,"JUN"
1994-07-03,"SHE1989-1995F",5.799,3.579,1.821,NA,0.201,NA,0.1697,10.7033021805578,0.9205236,11.6238257805578,"JUL"
1994-07-10,"SHE1989-1995F",10.505,7.146,2.047,NA,0.112,NA,0.0765,21.3707173462605,0.2490664,21.6197837462605,"JUL"
1994-07-17,"SHE1989-1995F",11.349,6.446,2.11,NA,0.085,NA,0.1366,19.2773081463749,0.4881864,19.7654945463749,"JUL"
1994-07-24,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JUL"
1994-07-31,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JUL"
1994-08-07,"SHE1989-1995F",12.886,6.775,2.518,NA,0.176,NA,0.1584,20.2612104703211,0.81341,21.0746204703211,"AUG"
1994-08-14,"SHE1989-1995F",17.338,11.577,3.078,NA,0.115,NA,0.1057,34.6219975815362,0.1652268,34.7872243815362,"AUG"
1994-08-21,"SHE1989-1995F",11.982,8.724,2.184,NA,0.097,NA,0.0927,26.0898597997168,0,26.0898597997168,"AUG"
1994-08-28,"SHE1989-1995F",13.463,9.194,2.688,NA,0.174,NA,0.1334,27.4954345482114,0.3747896,27.8702241482114,"AUG"
1994-09-04,"SHE1989-1995F",32.866,22.715,5.023,NA,0.145,NA,0.02,67.9311285362869,0,67.9311285362869,"SEP"
1994-09-11,"SHE1989-1995F",27.714,20.68,3.948,NA,0.226,NA,0.095,61.8452889337624,0,61.8452889337624,"SEP"
1994-09-18,"SHE1989-1995F",24.06,13.029,3.84,NA,0.157,NA,0.3663,38.9643263790131,0.5619036,39.5262299790131,"SEP"
1994-09-26,"SHE1989-1995F",14.772,10.434,2.559,NA,0.178,NA,0.1257,31.2037594165801,0,31.2037594165801,"SEP"
1994-10-03,"SHE1989-1995F",29.35,16.352,5.86,NA,0.184,NA,0.1352,48.9020389093271,1.7458368,50.6478757093271,"OCT"
1994-10-09,"SHE1989-1995F",22.056,12.185,3.224,NA,0.072,NA,0.0754,36.4402730008653,0.158254,36.5985270008653,"OCT"
1994-10-16,"SHE1989-1995F",46.317,29.445,7.05,NA,0.107,NA,0.012,88.0577627009011,0,88.0577627009011,"OCT"
1994-10-23,"SHE1989-1995F",45.858,28.267,6.951,NA,0.128,NA,0.0478,84.5348540759508,0,84.5348540759508,"OCT"
1994-10-30,"SHE1989-1995F",38.786,23.719,6.255,NA,0.186,NA,0.1117,70.9336754458371,0.2872996,71.2209750458371,"OCT"
1994-11-06,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"NOV"
1994-11-13,"SHE1989-1995F",51.108,35.322,7.635,NA,0.095,NA,0.0514,105.633428226226,0,105.633428226226,"NOV"
1994-11-21,"SHE1989-1995F",45.211,29.717,6.766,NA,0.155,NA,0.0668,88.8712017042852,0,88.8712017042852,"NOV"
1994-11-28,"SHE1989-1995F",35.52,23.298,5.585,NA,0.097,NA,0.121,69.6746393413345,0,69.6746393413345,"NOV"
1994-12-04,"SHE1989-1995F",42.185,30.676,6.436,NA,0.168,NA,0.041,91.7391723081284,0,91.7391723081284,"DEC"
1994-12-11,"SHE1989-1995F",64.749,37.381,9.492,NA,0.066,NA,0.0074,111.791041858461,0.0869404000000014,111.877982258461,"DEC"
1994-12-21,"SHE1989-1995F",13.229,8.321,2.079,NA,0.018,NA,0.0059,24.884654217497,0,24.884654217497,"DEC"
1995-01-01,"SHE1989-1995F",26.375,18.35,4.401,NA,0.05,NA,0.0239,54.8772268827147,0,54.8772268827147,"JAN"
1995-01-08,"SHE1989-1995F",49.255,33.841,9.66,NA,0.182,NA,0.0219,101.204372476183,1.1456044,102.349976876183,"JAN"
1995-01-15,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1995-01-22,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1995-01-29,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JAN"
1995-02-05,"SHE1989-1995F",43.691,29.701,8.716,NA,0.184,NA,0.1319,88.823352351145,1.2432284,90.066580751145,"FEB"
1995-02-12,"SHE1989-1995F",48.441,26.11,8.14,NA,0.174,NA,0.0314,78.084163155732,1.570724,79.654887155732,"FEB"
1995-02-19,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FEB"
1995-02-26,"SHE1989-1995F",34.872,19.188,5.371,NA,0.095,NA,0.0279,57.3833367534349,0.543299200000001,57.9266359534349,"FEB"
1995-03-05,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1995-03-12,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1995-03-19,"SHE1989-1995F",34.411,18.712,6.83,NA,0.378,NA,0.2358,55.9598184975127,2.1220608,58.0818792975127,"MAR"
1995-03-26,"SHE1989-1995F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MAR"
1987-10-21,"Wellington19871996",1.992,1.542,2.753,NA,0.81,NA,0.7525,4.6114814088908,2.3650328,6.9765142088908,"OCT"
1987-10-26,"Wellington19871996",1.511,1.117,0.937,NA,0.367,NA,0.1686,3.34048296610313,0.6559628,3.99644576610313,"OCT"
1987-11-02,"Wellington19871996",6.723,3.851,1.476,NA,0.311,NA,0.0388,11.5167411839419,0.5070884,12.0238295839419,"NOV"
1987-11-09,"Wellington19871996",2.471,1.431,0.996,NA,0.289,NA,0.1072,4.27952652148037,0.6359604,4.91548692148037,"NOV"
1987-11-16,"Wellington19871996",3.093,1.854,1.428,NA,0.129,NA,0.0729,5.54454379512551,0.9615336,6.50607739512551,"NOV"
1987-11-23,"Wellington19871996",2.238,1.665,1.352,NA,0.395,NA,0.1562,4.97932331115641,0.933086,5.91240931115641,"NOV"
1987-11-30,"Wellington19871996",7.568,4.076,1.426,NA,0.152,NA,0.0505,12.1896227124766,0.4004784,12.5901011124766,"NOV"
1987-12-07,"Wellington19871996",4.968,2.887,1.195,NA,0.215,NA,0.0537,8.63381765724237,0.4686308,9.10244845724237,"DEC"
1987-12-14,"Wellington19871996",1.938,1.555,1.194,NA,0.627,NA,0.2015,4.65035900831724,0.802762,5.45312100831724,"DEC"
1987-12-21,"Wellington19871996",4.123,2.373,1.112,NA,0.356,NA,0.1009,7.0966571876121,0.5149532,7.6116103876121,"DEC"
1988-01-04,"Wellington19871996",4.531,2.566,0.992,NA,0.184,NA,0.0644,7.67384000986627,0.3463944,8.02023440986627,"JAN"
1988-01-11,"Wellington19871996",9.305,5.264,1.882,NA,0.283,NA,0.0897,15.7424371831395,0.5575776,16.3000147831395,"JAN"
1988-01-18,"Wellington19871996",8.79,5.088,1.778,NA,0.304,NA,0.0747,15.2160942985969,0.4978592,15.7139534985969,"JAN"
1988-01-25,"Wellington19871996",2.571,1.719,1.346,NA,0.48,NA,0.2082,5.14081487800472,0.9134996,6.05431447800472,"JAN"
1988-02-01,"Wellington19871996",4.012,2.391,1.859,NA,0.514,NA,0.2168,7.15048770989487,1.2574244,8.40791210989488,"FEB"
1988-02-08,"Wellington19871996",1.66,1.178,1.007,NA,0.523,NA,0.089,3.5229086249503,0.7106152,4.2335238249503,"FEB"
1988-02-15,"Wellington19871996",2.987,1.721,1.488,NA,0.33,NA,0.1798,5.14679604714725,1.0549964,6.20179244714725,"FEB"
1988-02-22,"Wellington19871996",9.745,5.508,1.73,NA,0.177,NA,0.0308,16.4721398185282,0.3441872,16.8163270185282,"FEB"
1988-02-29,"Wellington19871996",8.501,4.887,1.901,NA,0.594,NA,0.105,14.6149867997726,0.6714308,15.2864175997726,"FEB"
1988-03-07,"Wellington19871996",6.445,3.704,1.662,NA,0.321,NA,0.0701,11.077125251966,0.7300736,11.807198851966,"MAR"
1988-03-14,"Wellington19871996",7.251,4.184,1.281,NA,0.216,NA,0.0302,12.5126058461732,0.2283056,12.7409114461732,"MAR"
1988-03-21,"Wellington19871996",5.327,3.215,1.899,NA,0.609,NA,0.1668,9.61472939661732,1.090106,10.7048353966173,"MAR"
1988-03-28,"Wellington19871996",6.65,3.76,1.416,NA,0.339,NA,0.0443,11.2445979879568,0.469984,11.7145819879568,"MAR"
1988-04-04,"Wellington19871996",6.91,4.014,1.395,NA,0.333,NA,0.0572,12.0042064690581,0.3850776,12.3892840690581,"APR"
1988-04-11,"Wellington19871996",5.622,3.347,1.845,NA,0.324,NA,0.0969,10.0094865600243,1.0028948,11.0123813600243,"APR"
1988-04-18,"Wellington19871996",5.648,3.21,1.591,NA,0.335,NA,0.0922,9.599776473761,0.783364,10.383140473761,"APR"
1988-04-25,"Wellington19871996",1.656,1.303,1.408,NA,0.623,NA,0.2682,3.89673169635844,1.0801652,4.97689689635844,"APR"
1988-05-02,"Wellington19871996",5.358,2.936,1.135,NA,0.301,NA,0.0395,8.78035630123436,0.3963024,9.17665870123436,"MAY"
1988-05-09,"Wellington19871996",4.562,2.47,0.941,NA,0.201,NA,0.0213,7.38674389102482,0.319548,7.70629189102482,"MAY"
1988-05-16,"Wellington19871996",9.44,5.194,1.898,NA,0.32,NA,0.0465,15.533096263151,0.5911896,16.124285863151,"MAY"
1988-05-23,"Wellington19871996",2.481,1.359,0.76,NA,0.513,NA,0.0793,4.06420443234928,0.4180756,4.48228003234928,"MAY"
1988-05-30,"Wellington19871996",2.953,1.717,1.523,NA,0.705,NA,0.2021,5.13483370886219,1.0910028,6.22583650886219,"MAY"
1988-06-06,"Wellington19871996",5.392,2.791,1.116,NA,0.396,NA,0.2123,8.34672153840092,0.4137844,8.76050593840092,"JUN"
1988-06-13,"Wellington19871996",2.664,1.606,1.519,NA,0.31,NA,0.207,4.80287882145176,1.1149304,5.91780922145176,"JUN"
1988-06-20,"Wellington19871996",3.15,1.798,0.881,NA,0.483,NA,0.0387,5.37707105913467,0.4286232,5.80569425913467,"JUN"
1988-06-27,"Wellington19871996",8.054,4.427,1.512,NA,0.254,NA,0.0553,13.2393178969906,0.3981668,13.6374846969906,"JUN"
1988-07-04,"Wellington19871996",5.788,3.222,1.404,NA,0.233,NA,0.0631,9.63566348861618,0.5933448,10.2290082886162,"JUL"
1988-07-11,"Wellington19871996",6.04,3.287,1.397,NA,0.464,NA,0.2158,9.83005148574841,0.5699908,10.4000422857484,"JUL"
1988-07-20,"Wellington19871996",2.646,1.63,1.022,NA,0.275,NA,0.0685,4.87465285116213,0.611892,5.48654485116213,"JUL"
1988-07-27,"Wellington19871996",6.823,3.829,1.469,NA,0.264,NA,0.0359,11.4509483233741,0.5056236,11.9565719233741,"JUL"
1988-08-01,"Wellington19871996",5.61,2.936,1.214,NA,0.353,NA,0.2347,8.78035630123436,0.4753024,9.25565870123436,"AUG"
1988-08-08,"Wellington19871996",3.054,1.919,1.56,NA,0.182,NA,0.1085,5.73893179225774,1.0771796,6.81611139225774,"AUG"
1988-08-15,"Wellington19871996",5.774,3.366,1.498,NA,0.331,NA,0.0474,10.0663076668784,0.6511144,10.7174220668784,"AUG"
1988-08-22,"Wellington19871996",4.738,2.741,1.297,NA,0.331,NA,0.0594,8.19719230983766,0.6073644,8.80455670983766,"AUG"
1988-08-29,"Wellington19871996",4.025,2.309,1.023,NA,0.346,NA,0.0364,6.90525977505114,0.4420556,7.34731537505114,"AUG"
1988-09-05,"Wellington19871996",6.534,3.698,1.433,NA,0.183,NA,0.0282,11.0591817445384,0.5025832,11.5617649445384,"SEP"
1988-09-12,"Wellington19871996",7.744,4.364,1.391,NA,0.179,NA,0.0419,13.0509110690009,0.2930176,13.3439286690009,"SEP"
1988-09-19,"Wellington19871996",2.461,1.489,0.772,NA,0.495,NA,0.065,4.45298042661375,0.3973676,4.85034802661375,"SEP"
1988-09-26,"Wellington19871996",3.493,2.026,1.191,NA,0.371,NA,0.1469,6.05892434138311,0.6812584,6.74018274138311,"SEP"
1988-10-03,"Wellington19871996",9.095,4.997,1.692,NA,0.268,NA,0.0395,14.9439511026117,0.4347548,15.3787059026117,"OCT"
1988-10-10,"Wellington19871996",8.79,4.922,1.469,NA,0.174,NA,0.0184,14.7196572597669,0.2306248,14.9502820597669,"OCT"
1988-10-17,"Wellington19871996",11.76,6.436,1.929,NA,0.187,NA,0.0203,19.2474023006622,0.3097024,19.5571047006622,"OCT"
1988-10-24,"Wellington19871996",10.329,5.722,1.834,NA,0.313,NA,0.0475,17.112124916779,0.3943448,17.506469716779,"OCT"
1988-10-31,"Wellington19871996",8.875,4.971,1.943,NA,0.339,NA,0.0762,14.8661959037589,0.6922964,15.5584923037589,"OCT"
1988-11-07,"Wellington19871996",4.484,2.646,1.682,NA,0.413,NA,0.0941,7.91308677556748,1.0162664,8.92935317556748,"NOV"
1988-11-14,"Wellington19871996",7.038,3.906,1.564,NA,0.43,NA,0.095,11.6812233353615,0.5812504,12.2624737353615,"NOV"
1988-11-21,"Wellington19871996",3.064,1.788,1.241,NA,0.507,NA,0.1033,5.34716521342201,0.7911392,6.13830441342201,"NOV"
1988-11-28,"Wellington19871996",1.87,1.384,1.432,NA,0.457,NA,0.2307,4.13896904663091,1.0837856,5.22275464663091,"NOV"
1988-12-05,"Wellington19871996",4.675,2.63,1.675,NA,0.428,NA,0.1805,7.86523742242724,1.013292,8.87852942242723,"DEC"
1988-12-12,"Wellington19871996",7.501,4.05,2.043,NA,0.402,NA,0.0958,12.1118675136237,1.02402,13.1358875136237,"DEC"
1988-12-19,"Wellington19871996",5.12,3.136,2.605,NA,1.164,NA,0.2817,9.37847321548738,1.8159824,11.1944556154874,"DEC"
1988-12-28,"Wellington19871996",3.695,2.244,1.875,NA,0.407,NA,0.1777,6.7108717779189,1.3104096,8.0212813779189,"DEC"
1989-01-08,"Wellington19871996",4.349,2.366,1.463,NA,0.32,NA,0.1474,7.07572309561325,0.8677144,7.94343749561325,"JAN"
1989-01-16,"Wellington19871996",3.203,2.022,1.211,NA,0.55,NA,0.1467,6.04696200309805,0.7022648,6.74922680309805,"JAN"
1989-01-23,"Wellington19871996",4.254,2.507,1.352,NA,0.223,NA,0.092,7.49739552016163,0.7212388,8.21863432016163,"JAN"
1989-01-30,"Wellington19871996",2.112,1.588,1.654,NA,1.112,NA,0.3495,4.74904829916899,1.2544592,6.00350749916899,"JAN"
1989-02-06,"Wellington19871996",6.901,4.115,1.82,NA,0.295,NA,0.0604,12.3062555107559,0.784666,13.0909215107559,"FEB"
1989-02-13,"Wellington19871996",5.145,3.073,1.657,NA,0.371,NA,0.1806,9.19006638749768,0.8838332,10.0738995874977,"FEB"
1989-02-20,"Wellington19871996",5.326,3.203,1.719,NA,0.513,NA,0.1509,9.57884238176214,0.9131252,10.4919675817621,"FEB"
1989-02-27,"Wellington19871996",4.319,2.553,1.419,NA,0.555,NA,0.1654,7.63496241043982,0.7766652,8.41162761043982,"FEB"
1989-03-06,"Wellington19871996",2.977,1.847,1.65,NA,0.687,NA,0.2622,5.52360970312666,1.1852948,6.70890450312666,"MAR"
1989-03-13,"Wellington19871996",5.284,3.054,1.283,NA,0.309,NA,0.0937,9.13324528064364,0.5146136,9.64785888064364,"MAR"
1989-03-20,"Wellington19871996",5.421,3.005,1.084,NA,0.297,NA,0.0446,8.98670663665165,0.327942,9.31464863665165,"MAR"
1989-03-27,"Wellington19871996",4.498,2.597,1.058,NA,0.439,NA,0.054,7.76654813157549,0.4045948,8.17114293157549,"MAR"
1989-04-03,"Wellington19871996",4.611,2.734,1.587,NA,0.822,NA,0.1337,8.17625821783881,0.8991256,9.07538381783881,"APR"
1989-04-10,"Wellington19871996",6.827,3.853,1.464,NA,0.382,NA,0.048,11.5227223530845,0.4945852,12.0173075530845,"APR"
1989-04-17,"Wellington19871996",4.021,2.365,0.985,NA,0.441,NA,0.0654,7.07273251104198,0.389966,7.46269851104198,"APR"
1989-04-24,"Wellington19871996",5.257,2.89,1.051,NA,0.396,NA,0.0268,8.64278941095616,0.323876,8.96666541095616,"APR"
1989-05-01,"Wellington19871996",1.656,1.23,0.833,NA,0.37,NA,0.0675,3.67841902265608,0.523532,4.20195102265608,"MAY"
1989-05-08,"Wellington19871996",3.712,1.947,0.854,NA,0.31,NA,0.0372,5.82266816025317,0.3641348,6.18680296025317,"MAY"
1989-05-15,"Wellington19871996",2.8,1.615,0.794,NA,0.314,NA,0.0434,4.82979408259315,0.387666,5.21746008259315,"MAY"
1989-05-22,"Wellington19871996",4.222,2.39,1.128,NA,0.308,NA,0.0529,7.14749712532361,0.526676,7.67417312532361,"MAY"
1989-05-29,"Wellington19871996",5.999,3.39,1.173,NA,0.196,NA,0.0257,10.1380816965887,0.320076,10.4581576965887,"MAY"
1989-06-05,"Wellington19871996",5.117,2.905,1.047,NA,0.309,NA,0.0571,8.68764817952514,0.316102,9.00375017952514,"JUN"
1989-06-12,"Wellington19871996",4.826,2.804,0.947,NA,0.205,NA,0.0301,8.38559913782736,0.2415136,8.62711273782736,"JUN"
1989-06-19,"Wellington19871996",4.188,2.317,0.916,NA,0.266,NA,0.0343,6.92918445162126,0.3330428,7.26222725162126,"JUN"
1989-06-26,"Wellington19871996",4.209,2.375,0.965,NA,0.375,NA,0.0277,7.10263835675463,0.36745,7.47008835675463,"JUN"
1989-07-03,"Wellington19871996",1.942,1.362,0.686,NA,0.391,NA,0.0647,4.07317618606308,0.3433208,4.41649698606308,"JUL"
1989-07-10,"Wellington19871996",3.354,1.855,0.867,NA,0.381,NA,0.0761,5.54753437969678,0.400282,5.94781637969678,"JUL"
1989-07-17,"Wellington19871996",3.972,2.197,0.891,NA,0.149,NA,0.0248,6.57031430306944,0.3382348,6.90854910306944,"JUL"
1989-07-24,"Wellington19871996",2.235,1.393,0.848,NA,0.675,NA,0.2445,4.1658843077723,0.4975212,4.6634055077723,"JUL"
1989-07-31,"Wellington19871996",1.086,0.744,0.702,NA,0.77,NA,0.0957,2.22499492102124,0.5148096,2.73980452102124,"JUL"
1989-08-07,"Wellington19871996",1.657,1.239,1.162,NA,0.449,NA,0.1383,3.70533428379747,0.8502676,4.55560188379747,"AUG"
1989-08-14,"Wellington19871996",3.768,2.124,1.173,NA,0.104,NA,0.0506,6.35200162936709,0.6386016,6.99060322936709,"AUG"
1989-08-21,"Wellington19871996",1.068,0.71,0.625,NA,0.311,NA,0.0489,2.12331504559823,0.446364,2.56967904559823,"AUG"
1989-08-28,"Wellington19871996",2.85,1.66,0.992,NA,0.321,NA,0.074,4.96437038830008,0.574344,5.53871438830008,"AUG"
1989-09-04,"Wellington19871996",2.479,1.347,0.948,NA,0.682,NA,0.1456,4.0283174174941,0.6090948,4.6374122174941,"SEP"
1989-09-11,"Wellington19871996",1.335,0.964,0.55,NA,0.072,NA,0.0315,2.88292352669956,0.3074576,3.19038112669956,"SEP"
1989-09-18,"Wellington19871996",1.502,1.162,0.897,NA,0.407,NA,0.1567,3.47505927181006,0.6046408,4.07970007181006,"SEP"
1989-09-25,"Wellington19871996",1.742,1.244,1.199,NA,0.474,NA,0.2228,3.72028720665379,0.8860096,4.60629680665379,"SEP"
1989-10-02,"Wellington19871996",3.462,2.044,1.75,NA,0.294,NA,0.2823,6.11275486366588,1.2357296,7.34848446366588,"OCT"
1989-10-09,"Wellington19871996",5.281,3.018,1.153,NA,0.263,NA,0.0428,9.0255842360781,0.3936712,9.4192554360781,"OCT"
1989-10-16,"Wellington19871996",8.932,5.072,1.747,NA,0.288,NA,0.0525,15.1682449454566,0.4708848,15.6391297454566,"OCT"
