month,site,site.long.name,lat,lon,MOA,TOA,BC,SO4,NCL,DST,smSS,total.aerosol
JUN,ML053,ML052,36.244,350.15,0,0,0,0,0,0,2.60315561261e-10,0
JUL,ML053,ML052,36.244,350.15,0,0,0,0,0,0,2.76094606949e-10,0
AUG,ML053,ML052,36.244,350.15,0,0,0,0,0,0,2.17466154907e-10,0
SEP,ML053,ML052,36.244,350.15,0,0,0,0,0,0,3.31691592105e-10,0
OCT,ML053,ML052,36.244,350.15,0,0,0,0,0,0,2.67193849709e-10,0
NOV,ML053,ML052,36.244,350.15,0,0,0,0,0,0,2.05339200206e-10,0
DEC,ML053,ML052,36.244,350.15,0,0,0,0,0,0,1.41540515172e-10,0
JAN,ML052,ML050,36.3,241.95,0,0,0,0,0,0,1.0919411555e-10,0
FEB,ML052,ML050,36.3,241.95,0,0,0,0,0,0,1.21913204983e-10,0
MAR,ML052,ML050,36.3,241.95,0,0,0,0,0,0,9.64301640119e-11,0
APR,ML052,ML050,36.3,241.95,0,0,0,0,0,0,7.7697136746e-11,0
MAY,ML052,ML050,36.3,241.95,0,0,0,0,0,0,7.12833791159e-11,0
JUN,ML052,ML050,36.3,241.95,0,0,0,0,0,0,7.50449718182e-11,0
JUL,ML052,ML050,36.3,241.95,0,0,0,0,0,0,7.04464646135e-11,0
AUG,ML052,ML050,36.3,241.95,0,0,0,0,0,0,8.14288429142e-11,0
SEP,ML052,ML050,36.3,241.95,0,0,0,0,0,0,7.03538501146e-11,0
OCT,ML052,ML050,36.3,241.95,0,0,0,0,0,0,1.36360712875e-10,0
NOV,ML052,ML050,36.3,241.95,0,0,0,0,0,0,1.73670881706e-10,0
DEC,ML052,ML050,36.3,241.95,0,0,0,0,0,0,1.27406256831e-10,0
JAN,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,2.79169557022e-10,0
FEB,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,3.87376761462e-10,0
MAR,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,3.4100733674e-10,0
APR,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,2.75904752169e-10,0
MAY,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,2.94715452214e-10,0
JUN,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,3.29313700603e-10,0
JUL,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,3.39812616991e-10,0
AUG,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,3.30896704091e-10,0
SEP,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,3.67975212022e-10,0
OCT,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,3.99635124768e-10,0
NOV,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,3.30149981482e-10,0
DEC,ML050,WA0025,-19.7567,275.197,0,0,0,0,0,0,3.3323451789e-10,0
JAN,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,1.09483988066e-10,0
FEB,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,1.40023087676e-10,0
MAR,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,1.17937012988e-10,0
APR,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,1.04038806445e-10,0
MAY,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,1.01837977164e-10,0
JUN,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,7.78810830552e-11,0
JUL,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,8.07349873853e-11,0
AUG,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,9.14522503166e-11,0
SEP,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,1.63882039913e-10,0
OCT,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,1.16566524637e-10,0
NOV,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,1.20287383335e-10,0
DEC,WA0025,Gulf of Mexico (north),-19.683,126.48,0,0,0,0,0,0,1.26005100533e-10,0
JAN,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,2.50241833107e-10,0
FEB,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,2.10097989357e-10,0
MAR,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,2.48071575167e-10,0
APR,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,2.11746325692e-10,0
MAY,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,2.21719088497e-10,0
JUN,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,2.55050227428e-10,0
JUL,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,1.33158353094e-10,0
AUG,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,1.98625774152e-10,0
SEP,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,2.52401143032e-10,0
OCT,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,2.55682600045e-10,0
NOV,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,3.00607389998e-10,0
DEC,Gulf of Mexico (north),WA0027,37.037,294.485,0,0,0,0,0,0,3.0355360253e-10,0
JAN,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,2.40700185307e-10,0
FEB,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,3.10274880564e-10,0
MAR,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,3.34047102936e-10,0
APR,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,2.80714950358e-10,0
MAY,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,2.93412538525e-10,0
JUN,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,3.29180999646e-10,0
JUL,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,2.67259287658e-10,0
AUG,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,2.83037658667e-10,0
SEP,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,1.61981368354e-10,0
OCT,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,2.8521009932e-10,0
NOV,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,3.05351453493e-10,0
DEC,WA0027,Point Reyes,28.22,237.997,0,0,0,0,0,0,2.24310527162e-10,0
JAN,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,6.78573387663e-11,0
FEB,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,3.96229994235e-11,0
MAR,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,5.2087343275e-11,0
APR,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,3.08310103262e-11,0
MAY,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,2.50663623624e-11,0
JUN,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,3.16199721007e-11,0
JUL,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,2.36291629946e-11,0
AUG,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,2.31619937618e-11,0
SEP,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,7.46685943997e-11,0
OCT,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,4.29721441767e-11,0
NOV,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,1.02265536424e-10,0
DEC,Mac_88-94_M_ng,ML059,63.468,237.859,0,0,0,0,0,0,1.06319637611e-10,0
JAN,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,1.60642614553e-10,0
FEB,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,1.82739883596e-10,0
MAR,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,1.70808857939e-10,0
APR,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,1.29754064459e-10,0
MAY,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,1.15861208138e-10,0
JUN,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,1.2132417809e-10,0
JUL,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,9.61304408133e-11,0
AUG,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,1.13140736067e-10,0
SEP,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,8.26904928703e-11,0
OCT,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,2.02209916831e-10,0
NOV,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,2.30588939527e-10,0
DEC,ML059,Amsterdam Island,36.496,238.971,0,0,0,0,0,0,1.53966613349e-10,0
JAN,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,7.13327180021e-11,0
FEB,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,5.1159370047e-11,0
MAR,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,4.51836920866e-11,0
APR,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,2.86905219612e-11,0
MAY,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,1.64750722015e-11,0
JUN,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,2.42190745994e-11,0
JUL,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,2.5402452317e-11,0
AUG,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,3.20316703465e-11,0
SEP,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,4.96329175111e-11,0
OCT,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,3.82294608421e-11,0
NOV,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,4.67837774901e-11,0
DEC,Amsterdam Island,"Hedo, Okinawa, Japan",78.979,237.24,0,0,0,0,0,0,5.53994314895e-11,0
JAN,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,7.44027808153e-11,0
FEB,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,6.06841858928e-11,0
MAR,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,3.91536911037e-11,0
APR,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,2.90341969478e-10,0
MAY,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,9.83308216599e-10,0
JUN,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,8.82393187901e-10,0
JUL,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,7.72617322358e-10,0
AUG,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,6.74742121462e-10,0
SEP,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,1.86506096277e-10,0
OCT,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,1.21962140439e-10,0
NOV,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,1.85173756183e-10,0
DEC,ICE0068,ML018,13.17,55.83,0,0,0,0,0,0,1.67576586245e-10,0
JAN,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,1.3288491189e-10,0
FEB,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,1.56304265849e-10,0
MAR,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,1.85568017688e-10,0
APR,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,1.65411374163e-10,0
MAY,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,1.82122145652e-10,0
JUN,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,1.76512249179e-10,0
JUL,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,1.07031610225e-10,0
AUG,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,1.71305362445e-10,0
SEP,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,1.42577621273e-10,0
OCT,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,2.04365427689e-10,0
NOV,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,1.83144081501e-10,0
DEC,ML018,Alert,35.33,286.1317,0,0,0,0,0,0,2.21278945986e-10,0
JAN,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,5.33208881853e-10,0
FEB,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,5.64882154889e-10,0
MAR,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,5.98813852639e-10,0
APR,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,4.43451193403e-10,0
MAY,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,4.92251960846e-10,0
JUN,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,5.40312369183e-10,0
JUL,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,4.64866602638e-10,0
AUG,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,5.50877948127e-10,0
SEP,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,4.85080043437e-10,0
OCT,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,5.72424069871e-10,0
NOV,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,5.33880234457e-10,0
DEC,Alert,Falkland Islands (Mount Pleasant) (DOE),-46.92,10.527,0,0,0,0,0,0,5.52718521834e-10,0
JAN,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,2.98616892765e-10,0
FEB,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,2.81178406396e-10,0
MAR,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,2.50360053548e-10,0
APR,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,2.14273235015e-10,0
MAY,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,1.85723504306e-10,0
JUN,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,1.84366257306e-10,0
JUL,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,1.45076262595e-10,0
AUG,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,1.83559692118e-10,0
SEP,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,2.08781485614e-10,0
OCT,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,3.64922202125e-10,0
NOV,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,3.56570007827e-10,0
DEC,CA0062,CA0062,46.386,236.656,0,0,0,0,0,0,3.04695411835e-10,0
JAN,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,4.20907299299e-10,0
FEB,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,3.81186775209e-10,0
MAR,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,4.1012299217e-10,0
APR,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,3.42095928771e-10,0
MAY,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,3.31267419971e-10,0
JUN,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,3.6347929875e-10,0
JUL,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,3.01544492815e-10,0
AUG,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,2.83821896191e-10,0
SEP,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,4.09090801224e-10,0
OCT,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,3.54867235072e-10,0
NOV,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,3.25641374051e-10,0
DEC,ML040,ML040,38.683333,171.25,0,0,0,0,0,0,2.46040784698e-10,0
JAN,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,3.91850080633e-10,0
FEB,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,5.01385132119e-10,0
MAR,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,4.69373296154e-10,0
APR,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,5.50937743609e-10,0
MAY,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,5.01647074165e-10,0
JUN,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,4.90228891612e-10,0
JUL,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,5.20714339296e-10,0
AUG,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,5.97568402684e-10,0
SEP,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,6.34423980156e-10,0
OCT,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,4.16831707707e-10,0
NOV,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,3.45294567276e-10,0
DEC,SPURS-2,SPURS-2,-41.0,236.88,0,0,0,0,0,0,4.54010276615e-10,0
JAN,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,4.09194627229e-10,0
FEB,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,4.95186774178e-10,0
MAR,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,4.80792595098e-10,0
APR,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,5.31139824045e-10,0
MAY,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,4.99163120012e-10,0
JUN,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,4.80404030146e-10,0
JUL,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,5.27268174001e-10,0
AUG,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,6.08316589457e-10,0
SEP,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,6.49403068244e-10,0
OCT,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,4.53252144584e-10,0
NOV,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,3.39991594253e-10,0
DEC,ML043,ML043,-41.28,237.979,0,0,0,0,0,0,4.52593868938e-10,0
JAN,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,3.64089736306e-10,0
FEB,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,4.38734157298e-10,0
MAR,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,4.25264917606e-10,0
APR,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,5.53095696275e-10,0
MAY,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,4.87477957036e-10,0
JUN,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,4.74544715724e-10,0
JUL,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,4.65086191764e-10,0
AUG,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,5.64881200599e-10,0
SEP,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,5.64155930883e-10,0
OCT,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,4.12108873166e-10,0
NOV,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,3.18280946143e-10,0
DEC,CapeGrim1983_1996,ML046,-37.0,237.388,0,0,0,0,0,0,4.04821703512e-10,0
JAN,ML046,ML047,36.304,200.25,0,0,0,0,0,0,3.9156811277e-10,0
FEB,ML046,ML047,36.304,200.25,0,0,0,0,0,0,4.2325648095e-10,0
MAR,ML046,ML047,36.304,200.25,0,0,0,0,0,0,3.99086763499e-10,0
APR,ML046,ML047,36.304,200.25,0,0,0,0,0,0,3.23197779468e-10,0
MAY,ML046,ML047,36.304,200.25,0,0,0,0,0,0,2.94481385455e-10,0
JUN,ML046,ML047,36.304,200.25,0,0,0,0,0,0,3.36169552664e-10,0
JUL,ML046,ML047,36.304,200.25,0,0,0,0,0,0,2.83124373967e-10,0
AUG,ML046,ML047,36.304,200.25,0,0,0,0,0,0,3.15133121064e-10,0
SEP,ML046,ML047,36.304,200.25,0,0,0,0,0,0,3.76246882153e-10,0
OCT,ML046,ML047,36.304,200.25,0,0,0,0,0,0,3.1690580466e-10,0
NOV,ML046,ML047,36.304,200.25,0,0,0,0,0,0,4.71819124274e-10,0
DEC,ML046,ML047,36.304,200.25,0,0,0,0,0,0,4.37955091371e-10,0
JAN,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,2.88181825351e-10,0
FEB,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,3.53411104259e-10,0
MAR,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,3.22244594864e-10,0
APR,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,3.02087648193e-10,0
MAY,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,2.98280890249e-10,0
JUN,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,2.92754728918e-10,0
JUL,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,3.1860434901e-10,0
AUG,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,3.15022170707e-10,0
SEP,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,3.4676834987e-10,0
OCT,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,3.49275168381e-10,0
NOV,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,2.82302926509e-10,0
DEC,ML047,Midway Island: North Pacific,-23.0,271.25,0,0,0,0,0,0,3.46284162789e-10,0
JAN,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,1.80771565751e-10,0
FEB,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,3.66718425095e-10,0
MAR,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,2.69024169623e-10,0
APR,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,3.27357187026e-10,0
MAY,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,3.05721415735e-10,0
JUN,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,3.07893903179e-10,0
JUL,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,4.32748452661e-10,0
AUG,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,4.17879771727e-10,0
SEP,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,3.90671630382e-10,0
OCT,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,3.70509091563e-10,0
NOV,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,2.56494220017e-10,0
DEC,ML048,WA0030,-21.0,236.865,0,0,0,0,0,0,3.31340859142e-10,0
JAN,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,1.77344919566e-11,0
FEB,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,1.28515432922e-11,0
MAR,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,1.38359425744e-11,0
APR,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,2.76400858445e-11,0
MAY,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,3.09855451747e-11,0
JUN,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,2.9753436975e-11,0
JUL,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,3.22570252525e-11,0
AUG,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,5.57668554868e-11,0
SEP,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,3.88075269227e-11,0
OCT,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,3.6282281741e-11,0
NOV,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,2.18680000201e-11,0
DEC,WA0030,WA0037,-19.0,295.13,0,0,0,0,0,0,1.61439742836e-11,0
JAN,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,2.50241833107e-10,0
FEB,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,2.10097989357e-10,0
MAR,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,2.48071575167e-10,0
APR,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,2.11746325692e-10,0
MAY,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,2.21719088497e-10,0
JUN,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,2.55050227428e-10,0
JUL,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,1.33158353094e-10,0
AUG,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,1.98625774152e-10,0
SEP,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,2.52401143032e-10,0
OCT,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,2.55682600045e-10,0
NOV,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,3.00607389998e-10,0
DEC,WA0037,New Caledonia,36.912,295.263,0,0,0,0,0,0,3.0355360253e-10,0
