model,OA,OAtype,OC,OCtype,aerosol,aerosoltype,month,station,lat,lon
GLOMAP,86.2110257149,MOA,45.3742240605,MOC,0.0862110257149,MOA,2,ML048,36.729,-123.009
GLOMAP,614.596188068,TOA,323.471677931,TOC,0.614596188068,TOA,3,ML048,36.729,-123.009
GLOMAP,105.466783047,MOA,55.5088331825,MOC,0.105466783047,MOA,3,ML048,36.729,-123.009
GLOMAP,1016.19172096,TOA,534.837747875,TOC,1.01619172096,TOA,4,ML048,36.729,-123.009
GLOMAP,130.421623588,MOA,68.642959783,MOC,0.130421623588,MOA,4,ML048,36.729,-123.009
GLOMAP,1285.08508205,TOA,676.360569502,TOC,1.28508508205,TOA,5,ML048,36.729,-123.009
GLOMAP,233.060792089,MOA,122.663574783,MOC,0.233060792089,MOA,5,ML048,36.729,-123.009
GLOMAP,1564.00680542,TOA,823.161476537,TOC,1.56400680542,TOA,6,ML048,36.729,-123.009
GLOMAP,358.940184116,MOA,188.915886377,MOC,0.358940184116,MOA,6,ML048,36.729,-123.009
GLOMAP,2758.50224495,TOA,1451.84328682,TOC,2.75850224495,TOA,7,ML048,36.729,-123.009
GLOMAP,229.787126184,MOA,120.940592728,MOC,0.229787126184,MOA,7,ML048,36.729,-123.009
GLOMAP,3489.97378349,TOA,1836.8283071,TOC,3.48997378349,TOA,8,ML048,36.729,-123.009
GLOMAP,244.757249951,MOA,128.819605238,MOC,0.244757249951,MOA,8,ML048,36.729,-123.009
GLOMAP,3821.92492485,TOA,2011.53943413,TOC,3.82192492485,TOA,9,ML048,36.729,-123.009
GLOMAP,132.86857307,MOA,69.9308279314,MOC,0.13286857307,MOA,9,ML048,36.729,-123.009
GLOMAP,2323.83084297,TOA,1223.06886472,TOC,2.32383084297,TOA,10,ML048,36.729,-123.009
GLOMAP,185.709625483,MOA,97.7419081487,MOC,0.185709625483,MOA,10,ML048,36.729,-123.009
GLOMAP,852.635383606,TOA,448.755465056,TOC,0.852635383606,TOA,11,ML048,36.729,-123.009
GLOMAP,132.711946964,MOA,69.8483931391,MOC,0.132711946964,MOA,11,ML048,36.729,-123.009
GLOMAP,421.522468328,TOA,221.853930699,TOC,0.421522468328,TOA,12,ML048,36.729,-123.009
GLOMAP,136.628985405,MOA,71.9099923184,MOC,0.136628985405,MOA,12,ML048,36.729,-123.009
GLOMAP,423.233985901,TOA,222.754729422,TOC,0.423233985901,TOA,1,ML050,36.912,-122.498
GLOMAP,107.896395028,MOA,56.7875763303,MOC,0.107896395028,MOA,1,ML050,36.912,-122.498
GLOMAP,507.793903351,TOA,267.259949132,TOC,0.507793903351,TOA,2,ML050,36.912,-122.498
GLOMAP,86.2110257149,MOA,45.3742240605,MOC,0.0862110257149,MOA,2,ML050,36.912,-122.498
GLOMAP,614.596188068,TOA,323.471677931,TOC,0.614596188068,TOA,3,ML050,36.912,-122.498
GLOMAP,105.466783047,MOA,55.5088331825,MOC,0.105466783047,MOA,3,ML050,36.912,-122.498
GLOMAP,1016.19172096,TOA,534.837747875,TOC,1.01619172096,TOA,4,ML050,36.912,-122.498
GLOMAP,130.421623588,MOA,68.642959783,MOC,0.130421623588,MOA,4,ML050,36.912,-122.498
GLOMAP,1285.08508205,TOA,676.360569502,TOC,1.28508508205,TOA,5,ML050,36.912,-122.498
GLOMAP,233.060792089,MOA,122.663574783,MOC,0.233060792089,MOA,5,ML050,36.912,-122.498
GLOMAP,1564.00680542,TOA,823.161476537,TOC,1.56400680542,TOA,6,ML050,36.912,-122.498
GLOMAP,358.940184116,MOA,188.915886377,MOC,0.358940184116,MOA,6,ML050,36.912,-122.498
GLOMAP,2758.50224495,TOA,1451.84328682,TOC,2.75850224495,TOA,7,ML050,36.912,-122.498
GLOMAP,229.787126184,MOA,120.940592728,MOC,0.229787126184,MOA,7,ML050,36.912,-122.498
GLOMAP,3489.97378349,TOA,1836.8283071,TOC,3.48997378349,TOA,8,ML050,36.912,-122.498
GLOMAP,244.757249951,MOA,128.819605238,MOC,0.244757249951,MOA,8,ML050,36.912,-122.498
GLOMAP,3821.92492485,TOA,2011.53943413,TOC,3.82192492485,TOA,9,ML050,36.912,-122.498
GLOMAP,132.86857307,MOA,69.9308279314,MOC,0.13286857307,MOA,9,ML050,36.912,-122.498
GLOMAP,2323.83084297,TOA,1223.06886472,TOC,2.32383084297,TOA,10,ML050,36.912,-122.498
GLOMAP,185.709625483,MOA,97.7419081487,MOC,0.185709625483,MOA,10,ML050,36.912,-122.498
GLOMAP,852.635383606,TOA,448.755465056,TOC,0.852635383606,TOA,11,ML050,36.912,-122.498
GLOMAP,132.711946964,MOA,69.8483931391,MOC,0.132711946964,MOA,11,ML050,36.912,-122.498
GLOMAP,421.522468328,TOA,221.853930699,TOC,0.421522468328,TOA,12,ML050,36.912,-122.498
GLOMAP,136.628985405,MOA,71.9099923184,MOC,0.136628985405,MOA,12,ML050,36.912,-122.498
GLOMAP,774.230897427,TOA,407.489946014,TOC,0.774230897427,TOA,1,ML052,36.801,-122.207
GLOMAP,20.1274510473,MOA,10.5933952881,MOC,0.0201274510473,MOA,1,ML052,36.801,-122.207
GLOMAP,1148.04589748,TOA,604.234682886,TOC,1.14804589748,TOA,2,ML052,36.801,-122.207
GLOMAP,20.1608296484,MOA,10.6109629728,MOC,0.0201608296484,MOA,2,ML052,36.801,-122.207
GLOMAP,1176.07390881,TOA,618.986267793,TOC,1.17607390881,TOA,3,ML052,36.801,-122.207
GLOMAP,17.1678066254,MOA,9.03568769756,MOC,0.0171678066254,MOA,3,ML052,36.801,-122.207
GLOMAP,1916.81671143,TOA,1008.85090075,TOC,1.91681671143,TOA,4,ML052,36.801,-122.207
GLOMAP,34.2867672443,MOA,18.0456669707,MOC,0.0342867672443,MOA,4,ML052,36.801,-122.207
GLOMAP,2182.22570419,TOA,1148.53984431,TOC,2.18222570419,TOA,5,ML052,36.801,-122.207
GLOMAP,37.88401559,MOA,19.9389555737,MOC,0.03788401559,MOA,5,ML052,36.801,-122.207
GLOMAP,3261.50918007,TOA,1716.58377898,TOC,3.26150918007,TOA,6,ML052,36.801,-122.207
GLOMAP,47.8328242898,MOA,25.1751706788,MOC,0.0478328242898,MOA,6,ML052,36.801,-122.207
GLOMAP,5368.81685257,TOA,2825.6930803,TOC,5.36881685257,TOA,7,ML052,36.801,-122.207
GLOMAP,55.0346300006,MOA,28.9655947372,MOC,0.0550346300006,MOA,7,ML052,36.801,-122.207
GLOMAP,6884.77754593,TOA,3623.56712944,TOC,6.88477754593,TOA,8,ML052,36.801,-122.207
GLOMAP,36.8131548166,MOA,19.3753446403,MOC,0.0368131548166,MOA,8,ML052,36.801,-122.207
GLOMAP,6198.36759567,TOA,3262.29873456,TOC,6.19836759567,TOA,9,ML052,36.801,-122.207
GLOMAP,25.4337713122,MOA,13.3861954275,MOC,0.0254337713122,MOA,9,ML052,36.801,-122.207
GLOMAP,3647.30000496,TOA,1919.63158156,TOC,3.64730000496,TOA,10,ML052,36.801,-122.207
GLOMAP,24.472553283,MOA,12.8802912016,MOC,0.024472553283,MOA,10,ML052,36.801,-122.207
GLOMAP,1272.11856842,TOA,669.536088642,TOC,1.27211856842,TOA,11,ML052,36.801,-122.207
GLOMAP,20.9065247327,MOA,11.0034340698,MOC,0.0209065247327,MOA,11,ML052,36.801,-122.207
GLOMAP,617.946028709,TOA,325.234751952,TOC,0.617946028709,TOA,12,ML052,36.801,-122.207
GLOMAP,35.2106839418,MOA,18.5319389168,MOC,0.0352106839418,MOA,12,ML052,36.801,-122.207
GLOMAP,423.233985901,TOA,222.754729422,TOC,0.423233985901,TOA,1,ML053,36.869,-122.756
GLOMAP,107.896395028,MOA,56.7875763303,MOC,0.107896395028,MOA,1,ML053,36.869,-122.756
GLOMAP,507.793903351,TOA,267.259949132,TOC,0.507793903351,TOA,2,ML053,36.869,-122.756
GLOMAP,86.2110257149,MOA,45.3742240605,MOC,0.0862110257149,MOA,2,ML053,36.869,-122.756
GLOMAP,614.596188068,TOA,323.471677931,TOC,0.614596188068,TOA,3,ML053,36.869,-122.756
GLOMAP,105.466783047,MOA,55.5088331825,MOC,0.105466783047,MOA,3,ML053,36.869,-122.756
GLOMAP,1016.19172096,TOA,534.837747875,TOC,1.01619172096,TOA,4,ML053,36.869,-122.756
GLOMAP,130.421623588,MOA,68.642959783,MOC,0.130421623588,MOA,4,ML053,36.869,-122.756
GLOMAP,1285.08508205,TOA,676.360569502,TOC,1.28508508205,TOA,5,ML053,36.869,-122.756
GLOMAP,233.060792089,MOA,122.663574783,MOC,0.233060792089,MOA,5,ML053,36.869,-122.756
GLOMAP,1564.00680542,TOA,823.161476537,TOC,1.56400680542,TOA,6,ML053,36.869,-122.756
GLOMAP,358.940184116,MOA,188.915886377,MOC,0.358940184116,MOA,6,ML053,36.869,-122.756
GLOMAP,2758.50224495,TOA,1451.84328682,TOC,2.75850224495,TOA,7,ML053,36.869,-122.756
GLOMAP,229.787126184,MOA,120.940592728,MOC,0.229787126184,MOA,7,ML053,36.869,-122.756
GLOMAP,3489.97378349,TOA,1836.8283071,TOC,3.48997378349,TOA,8,ML053,36.869,-122.756
GLOMAP,244.757249951,MOA,128.819605238,MOC,0.244757249951,MOA,8,ML053,36.869,-122.756
GLOMAP,3821.92492485,TOA,2011.53943413,TOC,3.82192492485,TOA,9,ML053,36.869,-122.756
GLOMAP,132.86857307,MOA,69.9308279314,MOC,0.13286857307,MOA,9,ML053,36.869,-122.756
GLOMAP,2323.83084297,TOA,1223.06886472,TOC,2.32383084297,TOA,10,ML053,36.869,-122.756
GLOMAP,185.709625483,MOA,97.7419081487,MOC,0.185709625483,MOA,10,ML053,36.869,-122.756
GLOMAP,852.635383606,TOA,448.755465056,TOC,0.852635383606,TOA,11,ML053,36.869,-122.756
GLOMAP,132.711946964,MOA,69.8483931391,MOC,0.132711946964,MOA,11,ML053,36.869,-122.756
GLOMAP,421.522468328,TOA,221.853930699,TOC,0.421522468328,TOA,12,ML053,36.869,-122.756
GLOMAP,136.628985405,MOA,71.9099923184,MOC,0.136628985405,MOA,12,ML053,36.869,-122.756
GLOMAP,423.233985901,TOA,222.754729422,TOC,0.423233985901,TOA,1,ML054,36.963,-123.119
GLOMAP,107.896395028,MOA,56.7875763303,MOC,0.107896395028,MOA,1,ML054,36.963,-123.119
GLOMAP,507.793903351,TOA,267.259949132,TOC,0.507793903351,TOA,2,ML054,36.963,-123.119
GLOMAP,86.2110257149,MOA,45.3742240605,MOC,0.0862110257149,MOA,2,ML054,36.963,-123.119
GLOMAP,614.596188068,TOA,323.471677931,TOC,0.614596188068,TOA,3,ML054,36.963,-123.119
GLOMAP,105.466783047,MOA,55.5088331825,MOC,0.105466783047,MOA,3,ML054,36.963,-123.119
GLOMAP,1016.19172096,TOA,534.837747875,TOC,1.01619172096,TOA,4,ML054,36.963,-123.119
GLOMAP,130.421623588,MOA,68.642959783,MOC,0.130421623588,MOA,4,ML054,36.963,-123.119
GLOMAP,1285.08508205,TOA,676.360569502,TOC,1.28508508205,TOA,5,ML054,36.963,-123.119
GLOMAP,233.060792089,MOA,122.663574783,MOC,0.233060792089,MOA,5,ML054,36.963,-123.119
GLOMAP,1564.00680542,TOA,823.161476537,TOC,1.56400680542,TOA,6,ML054,36.963,-123.119
GLOMAP,358.940184116,MOA,188.915886377,MOC,0.358940184116,MOA,6,ML054,36.963,-123.119
GLOMAP,2758.50224495,TOA,1451.84328682,TOC,2.75850224495,TOA,7,ML054,36.963,-123.119
GLOMAP,229.787126184,MOA,120.940592728,MOC,0.229787126184,MOA,7,ML054,36.963,-123.119
GLOMAP,3489.97378349,TOA,1836.8283071,TOC,3.48997378349,TOA,8,ML054,36.963,-123.119
GLOMAP,244.757249951,MOA,128.819605238,MOC,0.244757249951,MOA,8,ML054,36.963,-123.119
GLOMAP,3821.92492485,TOA,2011.53943413,TOC,3.82192492485,TOA,9,ML054,36.963,-123.119
GLOMAP,132.86857307,MOA,69.9308279314,MOC,0.13286857307,MOA,9,ML054,36.963,-123.119
GLOMAP,2323.83084297,TOA,1223.06886472,TOC,2.32383084297,TOA,10,ML054,36.963,-123.119
GLOMAP,185.709625483,MOA,97.7419081487,MOC,0.185709625483,MOA,10,ML054,36.963,-123.119
GLOMAP,852.635383606,TOA,448.755465056,TOC,0.852635383606,TOA,11,ML054,36.963,-123.119
GLOMAP,132.711946964,MOA,69.8483931391,MOC,0.132711946964,MOA,11,ML054,36.963,-123.119
GLOMAP,421.522468328,TOA,221.853930699,TOC,0.421522468328,TOA,12,ML054,36.963,-123.119
GLOMAP,136.628985405,MOA,71.9099923184,MOC,0.136628985405,MOA,12,ML054,36.963,-123.119
GLOMAP,423.233985901,TOA,222.754729422,TOC,0.423233985901,TOA,1,ML056,37.036,-123.344
GLOMAP,107.896395028,MOA,56.7875763303,MOC,0.107896395028,MOA,1,ML056,37.036,-123.344
GLOMAP,507.793903351,TOA,267.259949132,TOC,0.507793903351,TOA,2,ML056,37.036,-123.344
GLOMAP,86.2110257149,MOA,45.3742240605,MOC,0.0862110257149,MOA,2,ML056,37.036,-123.344
GLOMAP,614.596188068,TOA,323.471677931,TOC,0.614596188068,TOA,3,ML056,37.036,-123.344
GLOMAP,105.466783047,MOA,55.5088331825,MOC,0.105466783047,MOA,3,ML056,37.036,-123.344
GLOMAP,1016.19172096,TOA,534.837747875,TOC,1.01619172096,TOA,4,ML056,37.036,-123.344
GLOMAP,130.421623588,MOA,68.642959783,MOC,0.130421623588,MOA,4,ML056,37.036,-123.344
GLOMAP,1285.08508205,TOA,676.360569502,TOC,1.28508508205,TOA,5,ML056,37.036,-123.344
GLOMAP,233.060792089,MOA,122.663574783,MOC,0.233060792089,MOA,5,ML056,37.036,-123.344
GLOMAP,1564.00680542,TOA,823.161476537,TOC,1.56400680542,TOA,6,ML056,37.036,-123.344
GLOMAP,358.940184116,MOA,188.915886377,MOC,0.358940184116,MOA,6,ML056,37.036,-123.344
GLOMAP,2758.50224495,TOA,1451.84328682,TOC,2.75850224495,TOA,7,ML056,37.036,-123.344
GLOMAP,229.787126184,MOA,120.940592728,MOC,0.229787126184,MOA,7,ML056,37.036,-123.344
GLOMAP,3489.97378349,TOA,1836.8283071,TOC,3.48997378349,TOA,8,ML056,37.036,-123.344
GLOMAP,244.757249951,MOA,128.819605238,MOC,0.244757249951,MOA,8,ML056,37.036,-123.344
GLOMAP,3821.92492485,TOA,2011.53943413,TOC,3.82192492485,TOA,9,ML056,37.036,-123.344
GLOMAP,132.86857307,MOA,69.9308279314,MOC,0.13286857307,MOA,9,ML056,37.036,-123.344
GLOMAP,2323.83084297,TOA,1223.06886472,TOC,2.32383084297,TOA,10,ML056,37.036,-123.344
GLOMAP,185.709625483,MOA,97.7419081487,MOC,0.185709625483,MOA,10,ML056,37.036,-123.344
GLOMAP,852.635383606,TOA,448.755465056,TOC,0.852635383606,TOA,11,ML056,37.036,-123.344
GLOMAP,132.711946964,MOA,69.8483931391,MOC,0.132711946964,MOA,11,ML056,37.036,-123.344
GLOMAP,421.522468328,TOA,221.853930699,TOC,0.421522468328,TOA,12,ML056,37.036,-123.344
GLOMAP,136.628985405,MOA,71.9099923184,MOC,0.136628985405,MOA,12,ML056,37.036,-123.344
GLOMAP,423.233985901,TOA,222.754729422,TOC,0.423233985901,TOA,1,ML058,36.993,-123.12
GLOMAP,107.896395028,MOA,56.7875763303,MOC,0.107896395028,MOA,1,ML058,36.993,-123.12
GLOMAP,507.793903351,TOA,267.259949132,TOC,0.507793903351,TOA,2,ML058,36.993,-123.12
GLOMAP,86.2110257149,MOA,45.3742240605,MOC,0.0862110257149,MOA,2,ML058,36.993,-123.12
GLOMAP,614.596188068,TOA,323.471677931,TOC,0.614596188068,TOA,3,ML058,36.993,-123.12
GLOMAP,105.466783047,MOA,55.5088331825,MOC,0.105466783047,MOA,3,ML058,36.993,-123.12
GLOMAP,1016.19172096,TOA,534.837747875,TOC,1.01619172096,TOA,4,ML058,36.993,-123.12
GLOMAP,130.421623588,MOA,68.642959783,MOC,0.130421623588,MOA,4,ML058,36.993,-123.12
GLOMAP,1285.08508205,TOA,676.360569502,TOC,1.28508508205,TOA,5,ML058,36.993,-123.12
GLOMAP,233.060792089,MOA,122.663574783,MOC,0.233060792089,MOA,5,ML058,36.993,-123.12
GLOMAP,1564.00680542,TOA,823.161476537,TOC,1.56400680542,TOA,6,ML058,36.993,-123.12
GLOMAP,358.940184116,MOA,188.915886377,MOC,0.358940184116,MOA,6,ML058,36.993,-123.12
GLOMAP,2758.50224495,TOA,1451.84328682,TOC,2.75850224495,TOA,7,ML058,36.993,-123.12
GLOMAP,229.787126184,MOA,120.940592728,MOC,0.229787126184,MOA,7,ML058,36.993,-123.12
GLOMAP,3489.97378349,TOA,1836.8283071,TOC,3.48997378349,TOA,8,ML058,36.993,-123.12
GLOMAP,244.757249951,MOA,128.819605238,MOC,0.244757249951,MOA,8,ML058,36.993,-123.12
GLOMAP,3821.92492485,TOA,2011.53943413,TOC,3.82192492485,TOA,9,ML058,36.993,-123.12
GLOMAP,132.86857307,MOA,69.9308279314,MOC,0.13286857307,MOA,9,ML058,36.993,-123.12
GLOMAP,2323.83084297,TOA,1223.06886472,TOC,2.32383084297,TOA,10,ML058,36.993,-123.12
GLOMAP,185.709625483,MOA,97.7419081487,MOC,0.185709625483,MOA,10,ML058,36.993,-123.12
GLOMAP,852.635383606,TOA,448.755465056,TOC,0.852635383606,TOA,11,ML058,36.993,-123.12
GLOMAP,132.711946964,MOA,69.8483931391,MOC,0.132711946964,MOA,11,ML058,36.993,-123.12
GLOMAP,421.522468328,TOA,221.853930699,TOC,0.421522468328,TOA,12,ML058,36.993,-123.12
GLOMAP,136.628985405,MOA,71.9099923184,MOC,0.136628985405,MOA,12,ML058,36.993,-123.12
GLOMAP,423.233985901,TOA,222.754729422,TOC,0.423233985901,TOA,1,ML059,36.952,-122.789
GLOMAP,107.896395028,MOA,56.7875763303,MOC,0.107896395028,MOA,1,ML059,36.952,-122.789
GLOMAP,507.793903351,TOA,267.259949132,TOC,0.507793903351,TOA,2,ML059,36.952,-122.789
GLOMAP,86.2110257149,MOA,45.3742240605,MOC,0.0862110257149,MOA,2,ML059,36.952,-122.789
GLOMAP,614.596188068,TOA,323.471677931,TOC,0.614596188068,TOA,3,ML059,36.952,-122.789
GLOMAP,105.466783047,MOA,55.5088331825,MOC,0.105466783047,MOA,3,ML059,36.952,-122.789
GLOMAP,1016.19172096,TOA,534.837747875,TOC,1.01619172096,TOA,4,ML059,36.952,-122.789
GLOMAP,130.421623588,MOA,68.642959783,MOC,0.130421623588,MOA,4,ML059,36.952,-122.789
GLOMAP,1285.08508205,TOA,676.360569502,TOC,1.28508508205,TOA,5,ML059,36.952,-122.789
GLOMAP,233.060792089,MOA,122.663574783,MOC,0.233060792089,MOA,5,ML059,36.952,-122.789
GLOMAP,1564.00680542,TOA,823.161476537,TOC,1.56400680542,TOA,6,ML059,36.952,-122.789
GLOMAP,358.940184116,MOA,188.915886377,MOC,0.358940184116,MOA,6,ML059,36.952,-122.789
GLOMAP,2758.50224495,TOA,1451.84328682,TOC,2.75850224495,TOA,7,ML059,36.952,-122.789
GLOMAP,229.787126184,MOA,120.940592728,MOC,0.229787126184,MOA,7,ML059,36.952,-122.789
GLOMAP,3489.97378349,TOA,1836.8283071,TOC,3.48997378349,TOA,8,ML059,36.952,-122.789
GLOMAP,244.757249951,MOA,128.819605238,MOC,0.244757249951,MOA,8,ML059,36.952,-122.789
GLOMAP,3821.92492485,TOA,2011.53943413,TOC,3.82192492485,TOA,9,ML059,36.952,-122.789
GLOMAP,132.86857307,MOA,69.9308279314,MOC,0.13286857307,MOA,9,ML059,36.952,-122.789
GLOMAP,2323.83084297,TOA,1223.06886472,TOC,2.32383084297,TOA,10,ML059,36.952,-122.789
GLOMAP,185.709625483,MOA,97.7419081487,MOC,0.185709625483,MOA,10,ML059,36.952,-122.789
GLOMAP,852.635383606,TOA,448.755465056,TOC,0.852635383606,TOA,11,ML059,36.952,-122.789
GLOMAP,132.711946964,MOA,69.8483931391,MOC,0.132711946964,MOA,11,ML059,36.952,-122.789
GLOMAP,421.522468328,TOA,221.853930699,TOC,0.421522468328,TOA,12,ML059,36.952,-122.789
GLOMAP,136.628985405,MOA,71.9099923184,MOC,0.136628985405,MOA,12,ML059,36.952,-122.789
GLOMAP,423.233985901,TOA,222.754729422,TOC,0.423233985901,TOA,1,ML060,37.061,-122.961
GLOMAP,107.896395028,MOA,56.7875763303,MOC,0.107896395028,MOA,1,ML060,37.061,-122.961
GLOMAP,507.793903351,TOA,267.259949132,TOC,0.507793903351,TOA,2,ML060,37.061,-122.961
GLOMAP,86.2110257149,MOA,45.3742240605,MOC,0.0862110257149,MOA,2,ML060,37.061,-122.961
GLOMAP,614.596188068,TOA,323.471677931,TOC,0.614596188068,TOA,3,ML060,37.061,-122.961
GLOMAP,105.466783047,MOA,55.5088331825,MOC,0.105466783047,MOA,3,ML060,37.061,-122.961
GLOMAP,1016.19172096,TOA,534.837747875,TOC,1.01619172096,TOA,4,ML060,37.061,-122.961
GLOMAP,130.421623588,MOA,68.642959783,MOC,0.130421623588,MOA,4,ML060,37.061,-122.961
GLOMAP,1285.08508205,TOA,676.360569502,TOC,1.28508508205,TOA,5,ML060,37.061,-122.961
GLOMAP,233.060792089,MOA,122.663574783,MOC,0.233060792089,MOA,5,ML060,37.061,-122.961
GLOMAP,1564.00680542,TOA,823.161476537,TOC,1.56400680542,TOA,6,ML060,37.061,-122.961
GLOMAP,358.940184116,MOA,188.915886377,MOC,0.358940184116,MOA,6,ML060,37.061,-122.961
GLOMAP,2758.50224495,TOA,1451.84328682,TOC,2.75850224495,TOA,7,ML060,37.061,-122.961
GLOMAP,229.787126184,MOA,120.940592728,MOC,0.229787126184,MOA,7,ML060,37.061,-122.961
GLOMAP,3489.97378349,TOA,1836.8283071,TOC,3.48997378349,TOA,8,ML060,37.061,-122.961
GLOMAP,244.757249951,MOA,128.819605238,MOC,0.244757249951,MOA,8,ML060,37.061,-122.961
GLOMAP,3821.92492485,TOA,2011.53943413,TOC,3.82192492485,TOA,9,ML060,37.061,-122.961
GLOMAP,132.86857307,MOA,69.9308279314,MOC,0.13286857307,MOA,9,ML060,37.061,-122.961
GLOMAP,2323.83084297,TOA,1223.06886472,TOC,2.32383084297,TOA,10,ML060,37.061,-122.961
GLOMAP,185.709625483,MOA,97.7419081487,MOC,0.185709625483,MOA,10,ML060,37.061,-122.961
GLOMAP,852.635383606,TOA,448.755465056,TOC,0.852635383606,TOA,11,ML060,37.061,-122.961
GLOMAP,132.711946964,MOA,69.8483931391,MOC,0.132711946964,MOA,11,ML060,37.061,-122.961
GLOMAP,421.522468328,TOA,221.853930699,TOC,0.421522468328,TOA,12,ML060,37.061,-122.961
GLOMAP,136.628985405,MOA,71.9099923184,MOC,0.136628985405,MOA,12,ML060,37.061,-122.961
GLOMAP,423.233985901,TOA,222.754729422,TOC,0.423233985901,TOA,1,ML062,37.005,-122.524
GLOMAP,107.896395028,MOA,56.7875763303,MOC,0.107896395028,MOA,1,ML062,37.005,-122.524
GLOMAP,507.793903351,TOA,267.259949132,TOC,0.507793903351,TOA,2,ML062,37.005,-122.524
GLOMAP,86.2110257149,MOA,45.3742240605,MOC,0.0862110257149,MOA,2,ML062,37.005,-122.524
GLOMAP,614.596188068,TOA,323.471677931,TOC,0.614596188068,TOA,3,ML062,37.005,-122.524
GLOMAP,105.466783047,MOA,55.5088331825,MOC,0.105466783047,MOA,3,ML062,37.005,-122.524
GLOMAP,1016.19172096,TOA,534.837747875,TOC,1.01619172096,TOA,4,ML062,37.005,-122.524
GLOMAP,130.421623588,MOA,68.642959783,MOC,0.130421623588,MOA,4,ML062,37.005,-122.524
GLOMAP,1285.08508205,TOA,676.360569502,TOC,1.28508508205,TOA,5,ML062,37.005,-122.524
GLOMAP,233.060792089,MOA,122.663574783,MOC,0.233060792089,MOA,5,ML062,37.005,-122.524
GLOMAP,1564.00680542,TOA,823.161476537,TOC,1.56400680542,TOA,6,ML062,37.005,-122.524
GLOMAP,358.940184116,MOA,188.915886377,MOC,0.358940184116,MOA,6,ML062,37.005,-122.524
GLOMAP,2758.50224495,TOA,1451.84328682,TOC,2.75850224495,TOA,7,ML062,37.005,-122.524
GLOMAP,229.787126184,MOA,120.940592728,MOC,0.229787126184,MOA,7,ML062,37.005,-122.524
GLOMAP,3489.97378349,TOA,1836.8283071,TOC,3.48997378349,TOA,8,ML062,37.005,-122.524
GLOMAP,244.757249951,MOA,128.819605238,MOC,0.244757249951,MOA,8,ML062,37.005,-122.524
GLOMAP,3821.92492485,TOA,2011.53943413,TOC,3.82192492485,TOA,9,ML062,37.005,-122.524
GLOMAP,132.86857307,MOA,69.9308279314,MOC,0.13286857307,MOA,9,ML062,37.005,-122.524
GLOMAP,2323.83084297,TOA,1223.06886472,TOC,2.32383084297,TOA,10,ML062,37.005,-122.524
GLOMAP,185.709625483,MOA,97.7419081487,MOC,0.185709625483,MOA,10,ML062,37.005,-122.524
GLOMAP,852.635383606,TOA,448.755465056,TOC,0.852635383606,TOA,11,ML062,37.005,-122.524
GLOMAP,132.711946964,MOA,69.8483931391,MOC,0.132711946964,MOA,11,ML062,37.005,-122.524
GLOMAP,421.522468328,TOA,221.853930699,TOC,0.421522468328,TOA,12,ML062,37.005,-122.524
GLOMAP,136.628985405,MOA,71.9099923184,MOC,0.136628985405,MOA,12,ML062,37.005,-122.524
GLOMAP,774.230897427,TOA,407.489946014,TOC,0.774230897427,TOA,1,ML064,36.898,-122.162
GLOMAP,20.1274510473,MOA,10.5933952881,MOC,0.0201274510473,MOA,1,ML064,36.898,-122.162
GLOMAP,1148.04589748,TOA,604.234682886,TOC,1.14804589748,TOA,2,ML064,36.898,-122.162
GLOMAP,20.1608296484,MOA,10.6109629728,MOC,0.0201608296484,MOA,2,ML064,36.898,-122.162
GLOMAP,1176.07390881,TOA,618.986267793,TOC,1.17607390881,TOA,3,ML064,36.898,-122.162
GLOMAP,17.1678066254,MOA,9.03568769756,MOC,0.0171678066254,MOA,3,ML064,36.898,-122.162
GLOMAP,1916.81671143,TOA,1008.85090075,TOC,1.91681671143,TOA,4,ML064,36.898,-122.162
GLOMAP,34.2867672443,MOA,18.0456669707,MOC,0.0342867672443,MOA,4,ML064,36.898,-122.162
GLOMAP,2182.22570419,TOA,1148.53984431,TOC,2.18222570419,TOA,5,ML064,36.898,-122.162
GLOMAP,37.88401559,MOA,19.9389555737,MOC,0.03788401559,MOA,5,ML064,36.898,-122.162
GLOMAP,3261.50918007,TOA,1716.58377898,TOC,3.26150918007,TOA,6,ML064,36.898,-122.162
GLOMAP,47.8328242898,MOA,25.1751706788,MOC,0.0478328242898,MOA,6,ML064,36.898,-122.162
GLOMAP,5368.81685257,TOA,2825.6930803,TOC,5.36881685257,TOA,7,ML064,36.898,-122.162
GLOMAP,55.0346300006,MOA,28.9655947372,MOC,0.0550346300006,MOA,7,ML064,36.898,-122.162
GLOMAP,6884.77754593,TOA,3623.56712944,TOC,6.88477754593,TOA,8,ML064,36.898,-122.162
GLOMAP,36.8131548166,MOA,19.3753446403,MOC,0.0368131548166,MOA,8,ML064,36.898,-122.162
GLOMAP,6198.36759567,TOA,3262.29873456,TOC,6.19836759567,TOA,9,ML064,36.898,-122.162
GLOMAP,25.4337713122,MOA,13.3861954275,MOC,0.0254337713122,MOA,9,ML064,36.898,-122.162
GLOMAP,3647.30000496,TOA,1919.63158156,TOC,3.64730000496,TOA,10,ML064,36.898,-122.162
GLOMAP,24.472553283,MOA,12.8802912016,MOC,0.024472553283,MOA,10,ML064,36.898,-122.162
GLOMAP,1272.11856842,TOA,669.536088642,TOC,1.27211856842,TOA,11,ML064,36.898,-122.162
