month,site,site.long.name,lat,lon,MOA,TOA,BC,SO4,NCL,DST,smSS,total.aerosol
JUL,ML032,ML032,36.632,-122.518,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML032,ML032,36.632,-122.518,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML032,ML032,36.632,-122.518,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML032,ML032,36.632,-122.518,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML032,ML032,36.632,-122.518,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML032,ML032,36.632,-122.518,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML033,ML033,36.796,-122.919,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML033,ML033,36.796,-122.919,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML033,ML033,36.796,-122.919,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML033,ML033,36.796,-122.919,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML033,ML033,36.796,-122.919,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML033,ML033,36.796,-122.919,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML033,ML033,36.796,-122.919,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML033,ML033,36.796,-122.919,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML033,ML033,36.796,-122.919,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML033,ML033,36.796,-122.919,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML033,ML033,36.796,-122.919,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML033,ML033,36.796,-122.919,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML034,ML034,36.393,-122.819,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML034,ML034,36.393,-122.819,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML034,ML034,36.393,-122.819,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML034,ML034,36.393,-122.819,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML034,ML034,36.393,-122.819,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML034,ML034,36.393,-122.819,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML034,ML034,36.393,-122.819,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML034,ML034,36.393,-122.819,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML034,ML034,36.393,-122.819,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML034,ML034,36.393,-122.819,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML034,ML034,36.393,-122.819,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML034,ML034,36.393,-122.819,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML039,ML039,36.177,-123.09,0.132514983416,0.311581611633,0.0785172209144,1.15772747993,6.07805871964,1.27487754822,0.0672179162502,7.54445505142
FEB,ML039,ML039,36.177,-123.09,0.13474419713,0.39368674159,0.0522139333189,0.622404277325,7.8457660675,1.06501829624,0.0854430124164,10.0807609558
MAR,ML039,ML039,36.177,-123.09,0.140918001533,0.436220943928,0.0632389932871,1.2421952486,7.32286787033,0.749911248684,0.0848694816232,9.52319908142
APR,ML039,ML039,36.177,-123.09,0.193031847477,0.554730474949,0.0375619605184,0.894113481045,7.05523872375,0.659157574177,0.0774974673986,9.49301528931
MAY,ML039,ML039,36.177,-123.09,0.30899900198,0.76142001152,0.0763895660639,1.42722713947,7.73851680756,0.734471738338,0.0964077860117,9.81180763245
JUN,ML039,ML039,36.177,-123.09,0.339054435492,0.851059556007,0.0563647076488,1.23663055897,8.70393657684,0.206760108471,0.107671625912,11.0963516235
JUL,ML039,ML039,36.177,-123.09,0.268277555704,1.37494146824,0.0745114609599,2.0363175869,8.31946277618,0.164691105485,0.118239253759,11.9140501022
AUG,ML039,ML039,36.177,-123.09,0.320107489824,2.08155369759,0.0582908280194,1.54741966724,7.54168558121,0.133676573634,0.108957596123,11.9329967499
SEP,ML039,ML039,36.177,-123.09,0.220634624362,1.87462425232,0.07747258991,1.77135646343,5.75720834732,0.578010499477,0.0760177895427,10.5098390579
OCT,ML039,ML039,36.177,-123.09,0.238982975483,1.42965197563,0.105264678597,1.81094896793,5.89501333237,1.01997089386,0.0840225741267,9.57269859314
NOV,ML039,ML039,36.177,-123.09,0.152940914035,0.557541370392,0.0523936785758,0.849027812481,5.9251832962,0.945233941078,0.0830764919519,8.47835922241
DEC,ML039,ML039,36.177,-123.09,0.204387322068,0.358426809311,0.0323916077614,0.45096129179,10.0544948578,0.686126887798,0.139370679855,11.4483089447
JAN,ML040,ML040,36.2,-124.127,0.132514983416,0.311581611633,0.0785172209144,1.15772747993,6.07805871964,1.27487754822,0.0672179162502,7.54445505142
FEB,ML040,ML040,36.2,-124.127,0.13474419713,0.39368674159,0.0522139333189,0.622404277325,7.8457660675,1.06501829624,0.0854430124164,10.0807609558
MAR,ML040,ML040,36.2,-124.127,0.140918001533,0.436220943928,0.0632389932871,1.2421952486,7.32286787033,0.749911248684,0.0848694816232,9.52319908142
APR,ML040,ML040,36.2,-124.127,0.193031847477,0.554730474949,0.0375619605184,0.894113481045,7.05523872375,0.659157574177,0.0774974673986,9.49301528931
MAY,ML040,ML040,36.2,-124.127,0.30899900198,0.76142001152,0.0763895660639,1.42722713947,7.73851680756,0.734471738338,0.0964077860117,9.81180763245
JUN,ML040,ML040,36.2,-124.127,0.339054435492,0.851059556007,0.0563647076488,1.23663055897,8.70393657684,0.206760108471,0.107671625912,11.0963516235
JUL,ML040,ML040,36.2,-124.127,0.268277555704,1.37494146824,0.0745114609599,2.0363175869,8.31946277618,0.164691105485,0.118239253759,11.9140501022
AUG,ML040,ML040,36.2,-124.127,0.320107489824,2.08155369759,0.0582908280194,1.54741966724,7.54168558121,0.133676573634,0.108957596123,11.9329967499
SEP,ML040,ML040,36.2,-124.127,0.220634624362,1.87462425232,0.07747258991,1.77135646343,5.75720834732,0.578010499477,0.0760177895427,10.5098390579
OCT,ML040,ML040,36.2,-124.127,0.238982975483,1.42965197563,0.105264678597,1.81094896793,5.89501333237,1.01997089386,0.0840225741267,9.57269859314
NOV,ML040,ML040,36.2,-124.127,0.152940914035,0.557541370392,0.0523936785758,0.849027812481,5.9251832962,0.945233941078,0.0830764919519,8.47835922241
DEC,ML040,ML040,36.2,-124.127,0.204387322068,0.358426809311,0.0323916077614,0.45096129179,10.0544948578,0.686126887798,0.139370679855,11.4483089447
JAN,ML043,ML043,36.927,-123.742,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML043,ML043,36.927,-123.742,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML043,ML043,36.927,-123.742,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML043,ML043,36.927,-123.742,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML043,ML043,36.927,-123.742,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML043,ML043,36.927,-123.742,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML043,ML043,36.927,-123.742,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML043,ML043,36.927,-123.742,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML043,ML043,36.927,-123.742,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML043,ML043,36.927,-123.742,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML043,ML043,36.927,-123.742,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML043,ML043,36.927,-123.742,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML046,ML046,37.015,-122.76,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML046,ML046,37.015,-122.76,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML046,ML046,37.015,-122.76,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML046,ML046,37.015,-122.76,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML046,ML046,37.015,-122.76,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML046,ML046,37.015,-122.76,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML046,ML046,37.015,-122.76,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML046,ML046,37.015,-122.76,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML046,ML046,37.015,-122.76,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML046,ML046,37.015,-122.76,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML046,ML046,37.015,-122.76,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML046,ML046,37.015,-122.76,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML047,ML047,36.854,-122.871,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML047,ML047,36.854,-122.871,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML047,ML047,36.854,-122.871,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML047,ML047,36.854,-122.871,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML047,ML047,36.854,-122.871,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML047,ML047,36.854,-122.871,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML047,ML047,36.854,-122.871,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML047,ML047,36.854,-122.871,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML047,ML047,36.854,-122.871,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML047,ML047,36.854,-122.871,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML047,ML047,36.854,-122.871,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML047,ML047,36.854,-122.871,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML048,ML048,36.729,-123.009,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML048,ML048,36.729,-123.009,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML048,ML048,36.729,-123.009,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML048,ML048,36.729,-123.009,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML048,ML048,36.729,-123.009,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML048,ML048,36.729,-123.009,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML048,ML048,36.729,-123.009,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML048,ML048,36.729,-123.009,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML048,ML048,36.729,-123.009,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML048,ML048,36.729,-123.009,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML048,ML048,36.729,-123.009,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML048,ML048,36.729,-123.009,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML050,ML050,36.912,-122.498,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML050,ML050,36.912,-122.498,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML050,ML050,36.912,-122.498,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML050,ML050,36.912,-122.498,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML050,ML050,36.912,-122.498,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML050,ML050,36.912,-122.498,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML050,ML050,36.912,-122.498,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML050,ML050,36.912,-122.498,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML050,ML050,36.912,-122.498,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML050,ML050,36.912,-122.498,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML050,ML050,36.912,-122.498,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML050,ML050,36.912,-122.498,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML052,ML052,36.801,-122.207,0.0201274510473,0.774230897427,0.389002621174,1.11459815502,0.661799073219,6.9115190506,0.0135303940624,7.8354344368
FEB,ML052,ML052,36.801,-122.207,0.0201608296484,1.14804589748,0.281787991524,0.655051708221,0.600827157497,7.62090444565,0.0107509596273,7.97274255753
MAR,ML052,ML052,36.801,-122.207,0.0171678066254,1.17607390881,0.268249750137,1.57245993614,0.548621118069,4.42181015015,0.0116917137057,7.29782581329
APR,ML052,ML052,36.801,-122.207,0.0342867672443,1.91681671143,0.235863059759,1.55050480366,0.76862603426,1.93080353737,0.0136238951236,7.89508628845
MAY,ML052,ML052,36.801,-122.207,0.03788401559,2.18222570419,0.329257845879,2.39804673195,0.68691778183,2.08945918083,0.0132261123508,6.63556861877
JUN,ML052,ML052,36.801,-122.207,0.0478328242898,3.26150918007,0.263117581606,2.15987014771,0.864615559578,1.295545578,0.0151795390993,8.27963161469
JUL,ML052,ML052,36.801,-122.207,0.0550346300006,5.36881685257,0.353440999985,3.73365664482,0.936244547367,0.876051425934,0.0166455451399,11.4049701691
AUG,ML052,ML052,36.801,-122.207,0.0368131548166,6.88477754593,0.348492205143,3.97673082352,1.09907376766,0.790309906006,0.0226166229695,13.7631988525
SEP,ML052,ML052,36.801,-122.207,0.0254337713122,6.19836759567,0.394420593977,3.44344305992,0.599352896214,2.30814766884,0.0128420973197,13.5116767883
OCT,ML052,ML052,36.801,-122.207,0.024472553283,3.64730000496,0.474073678255,2.38051581383,0.872047662735,3.98642468452,0.0226433370262,11.5912666321
NOV,ML052,ML052,36.801,-122.207,0.0209065247327,1.27211856842,0.349195599556,1.14141869545,1.15164744854,7.963991642,0.0227584987879,8.791431427
DEC,ML052,ML052,36.801,-122.207,0.0352106839418,0.617946028709,0.262469261885,0.483949631453,1.20581245422,1.7309627533,0.0266445148736,5.66583251953
JAN,ML053,ML053,36.869,-122.756,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML053,ML053,36.869,-122.756,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML053,ML053,36.869,-122.756,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML053,ML053,36.869,-122.756,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML053,ML053,36.869,-122.756,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML053,ML053,36.869,-122.756,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML053,ML053,36.869,-122.756,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML053,ML053,36.869,-122.756,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML053,ML053,36.869,-122.756,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML053,ML053,36.869,-122.756,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML053,ML053,36.869,-122.756,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML053,ML053,36.869,-122.756,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML054,ML054,36.963,-123.119,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML054,ML054,36.963,-123.119,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML054,ML054,36.963,-123.119,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML054,ML054,36.963,-123.119,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML054,ML054,36.963,-123.119,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML054,ML054,36.963,-123.119,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML054,ML054,36.963,-123.119,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML054,ML054,36.963,-123.119,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML054,ML054,36.963,-123.119,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML054,ML054,36.963,-123.119,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML054,ML054,36.963,-123.119,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML054,ML054,36.963,-123.119,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML056,ML056,37.036,-123.344,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML056,ML056,37.036,-123.344,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML056,ML056,37.036,-123.344,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML056,ML056,37.036,-123.344,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML056,ML056,37.036,-123.344,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML056,ML056,37.036,-123.344,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML056,ML056,37.036,-123.344,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML056,ML056,37.036,-123.344,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML056,ML056,37.036,-123.344,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML056,ML056,37.036,-123.344,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML056,ML056,37.036,-123.344,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML056,ML056,37.036,-123.344,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML058,ML058,36.993,-123.12,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML058,ML058,36.993,-123.12,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML058,ML058,36.993,-123.12,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML058,ML058,36.993,-123.12,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML058,ML058,36.993,-123.12,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
JUN,ML058,ML058,36.993,-123.12,0.358940184116,1.56400680542,0.149260103703,1.10376608372,5.66119527817,0.276991605759,0.0649754405022,9.25555610657
JUL,ML058,ML058,36.993,-123.12,0.229787126184,2.75850224495,0.177298143506,1.70303380489,5.85632562637,0.219441473484,0.0707450956106,11.60131073
AUG,ML058,ML058,36.993,-123.12,0.244757249951,3.48997378349,0.182197421789,2.02854704857,5.024289608,0.186614453793,0.0687461420894,11.4682168961
SEP,ML058,ML058,36.993,-123.12,0.13286857307,3.82192492485,0.222695529461,2.06451702118,3.46424245834,0.823434591293,0.0415879487991,10.846036911
OCT,ML058,ML058,36.993,-123.12,0.185709625483,2.32383084297,0.256061673164,1.69587433338,4.03013515472,1.13689625263,0.0578331835568,9.498005867
NOV,ML058,ML058,36.993,-123.12,0.132711946964,0.852635383606,0.197790950537,0.922963619232,4.80492115021,1.46726334095,0.070836648345,8.10631561279
DEC,ML058,ML058,36.993,-123.12,0.136628985405,0.421522468328,0.140354529023,0.423363089561,6.73302316666,0.668575763702,0.101325199008,8.91661453247
JAN,ML059,ML059,36.952,-122.789,0.107896395028,0.423233985901,0.197252184153,1.1411242485,3.72338485718,1.02529549599,0.0441170111299,5.81658411026
FEB,ML059,ML059,36.952,-122.789,0.0862110257149,0.507793903351,0.139809370041,0.551772534847,4.31306743622,0.96982884407,0.0471553429961,6.7379989624
MAR,ML059,ML059,36.952,-122.789,0.105466783047,0.614596188068,0.159791737795,1.12957835197,3.87682986259,1.0660289526,0.0457979775965,6.61854839325
APR,ML059,ML059,36.952,-122.789,0.130421623588,1.01619172096,0.125297307968,0.899327993393,3.97348284721,0.642883181572,0.0443544797599,7.72520923615
MAY,ML059,ML059,36.952,-122.789,0.233060792089,1.28508508205,0.199205219746,1.32274866104,5.21305131912,0.814995467663,0.0604116134346,8.35226249695
